property_id,property_type,property_age,crime_rate,construction_materials,weather_precipitation,weather_temperature,claim_type,claim_amount,property_damage_cost,insured_value,policyholder_age,property_size
3602,Commercial Building,29,6173.7,Concrete,34.19,83.7,Fire,18013.89,27298.62,93851.71,54,46926
7895,Commercial Building,28,1985.0,Wood,25.29,80.21,Fire,15326.52,11122.91,77354.24,45,38677
7948,Single-Family Home,27,580.7,Wood,95.08,6.34,Water Damage,7009.0,7071.18,34249.68,60,6850
673,Commercial Building,15,3003.3,Wood,21.81,61.93,Water Damage,7557.13,5014.04,30472.27,47,15236
6669,Single-Family Home,10,901.9,Wood,38.38,74.67,Fire,20678.34,20427.07,122341.56,25,24468
818,Apartment,50,514.1,Wood,16.85,47.8,Water Damage,8167.76,16917.02,72191.54,25,7219
8115,Apartment,41,528.7,Steel,10.43,44.04,Fire,17268.93,24945.67,108086.61,40,10809
4565,Commercial Building,41,1418.5,Wood,115.2,47.05,Water Damage,5133.2,5003.12,28864.28,53,14432
7944,Single-Family Home,8,1337.8,Wood,21.36,37.94,Fire,16195.33,15216.41,57379.76,19,11476
5097,Single-Family Home,29,1224.6,Wood,10.65,83.02,Fire,13096.28,14409.09,72586.48,43,14517
1020,Apartment,35,712.1,Wood,31.75,54.75,Water Damage,10074.45,13404.01,60466.39,26,6047
7569,Single-Family Home,2,388.5,Wood,37.57,32.77,Fire,16378.23,25487.44,117383.13,26,23477
5170,Single-Family Home,6,389.6,Wood,18.81,41.71,Theft,2670.91,1908.53,9892.29,38,1978
4219,Commercial Building,26,1731.6,Concrete,24.03,41.62,Water Damage,7548.14,11418.96,33160.23,47,16580
9225,Single-Family Home,48,1289.1,Wood,17.21,78.42,Water Damage,7647.13,14423.78,55953.4,69,11191
1193,Single-Family Home,32,3369.9,Wood,39.57,58.97,Fire,14185.72,31010.54,94618.01,76,18924
1066,Commercial Building,30,5168.9,Concrete,31.78,85.06,Water Damage,7727.96,21298.98,52629.68,70,26315
4354,Commercial Building,34,3640.8,Wood,33.69,38.84,Water Damage,8827.29,9041.87,119731.4,53,23946
9994,Commercial Building,25,3984.9,Steel,27.5,0.81,Water Damage,7460.07,13902.59,52316.71,38,26158
8831,Commercial Building,8,3652.9,Steel,39.69,53.85,Water Damage,6748.41,17639.24,59214.63,56,29607
8074,Commercial Building,2,5718.1,Concrete,27.06,76.68,Water Damage,7679.92,17989.65,75001.38,70,37501
2561,Single-Family Home,11,792.8,Wood,26.98,59.25,Fire,15317.4,10628.86,56571.66,49,11314
9202,Single-Family Home,42,146.5,Wood,39.54,0.51,Theft,1926.49,2404.77,9852.9,60,1971
224,Apartment,43,102.1,Concrete,25.03,50.28,Water Damage,9718.52,20882.32,76622.64,60,7662
6538,Single-Family Home,9,522.5,Wood,26.62,79.84,Theft,3449.45,4350.89,21173.72,51,4235
6974,Single-Family Home,9,638.6,Wood,25.03,65.66,Fire,10955.69,6735.19,38915.65,72,7783
6083,Single-Family Home,25,1706.2,Wood,38.94,51.4,Fire,21806.17,11943.11,64890.79,78,12978
2206,Apartment,39,1314.4,Steel,13.73,32.85,Fire,12640.4,19587.34,73571.26,21,7357
4999,Single-Family Home,20,1180.4,Wood,15.92,38.51,Fire,17738.14,18943.25,70702.88,21,14141
1373,Single-Family Home,48,1341.2,Wood,14.07,46.73,Fire,15261.65,16995.93,60914.82,25,12183
7971,Single-Family Home,4,3318.9,Wood,31.58,54.6,Fire,12955.6,15288.25,84717.99,61,16944
5711,Commercial Building,30,2093.5,Wood,22.18,65.91,Water Damage,8545.4,8858.25,33583.59,30,16792
8443,Single-Family Home,4,952.2,Wood,12.66,73.99,Theft,3921.46,6030.58,25151.38,37,5030
952,Single-Family Home,47,882.0,Wood,24.77,75.71,Fire,16917.3,25687.21,87974.3,34,17595
9989,Single-Family Home,43,470.3,Wood,37.33,34.03,Water Damage,7155.14,6696.03,37979.69,56,7596
9504,Single-Family Home,36,823.9,Wood,12.15,27.27,Fire,15827.58,11278.92,50456.14,51,10091
9964,Apartment,42,756.2,Concrete,25.01,77.26,Fire,11949.48,14999.62,65086.15,21,6509
6682,Single-Family Home,5,1003.5,Wood,36.94,65.79,Fire,12122.77,16467.32,51251.08,65,10250
5219,Single-Family Home,22,2507.8,Wood,33.13,58.37,Fire,16517.86,10342.32,73469.59,22,14694
4977,Single-Family Home,8,555.9,Wood,15.19,59.85,Fire,18301.86,14725.25,65139.81,63,13028
6018,Commercial Building,24,1819.9,Steel,17.01,59.32,Fire,10877.51,16593.82,72818.96,23,36409
2963,Commercial Building,2,259.3,Steel,17.2,94.88,Water Damage,6696.72,12693.0,36869.06,47,18435
917,Commercial Building,19,1328.9,Steel,27.91,69.97,Theft,3580.82,4978.17,19869.8,54,9935
9510,Single-Family Home,9,400.5,Wood,44.38,71.17,Water Damage,6960.44,3718.9,17895.26,74,3579
7936,Commercial Building,42,1470.6,Concrete,24.66,41.42,Water Damage,7494.58,10132.59,32991.53,25,16496
6825,Single-Family Home,19,567.8,Wood,26.68,94.68,Theft,3588.58,4831.0,19795.79,21,3959
8942,Single-Family Home,36,2490.8,Wood,18.84,75.24,Fire,13798.9,17218.86,62980.45,75,12596
3354,Apartment,15,526.0,Wood,32.32,53.65,Fire,9867.32,10736.41,47034.17,21,4703
8772,Commercial Building,41,1487.0,Concrete,32.04,65.57,Water Damage,8474.89,20923.63,52708.56,18,26354
3892,Single-Family Home,31,1214.3,Wood,13.53,40.02,Water Damage,5829.25,13958.6,31027.81,57,6206
4149,Single-Family Home,28,2205.3,Wood,17.56,77.05,Fire,21426.12,11572.39,95611.63,66,19122
167,Single-Family Home,9,1047.1,Wood,19.72,43.29,Water Damage,7433.1,7194.52,26182.71,61,5237
9977,Apartment,34,1393.9,Wood,34.18,37.33,Water Damage,11373.58,22921.44,95869.1,39,9587
1848,Single-Family Home,39,292.3,Wood,23.05,72.02,Water Damage,3608.7,7621.21,32012.15,68,6402
8751,Single-Family Home,7,284.3,Wood,21.14,38.87,Fire,16888.27,13271.05,54460.05,53,10892
5933,Apartment,44,178.8,Concrete,10.46,38.89,Water Damage,9925.59,14612.94,67636.59,23,6764
2710,Single-Family Home,41,358.8,Wood,30.79,46.69,Water Damage,7763.7,15254.93,54221.55,32,10844
4775,Single-Family Home,46,1689.4,Wood,32.68,13.13,Fire,13716.98,18228.47,90226.14,24,18045
4485,Single-Family Home,30,3051.0,Wood,10.09,79.78,Fire,16134.46,34939.19,149317.8,37,29864
1992,Single-Family Home,9,1466.1,Wood,36.01,46.27,Fire,12026.97,9166.42,48348.2,35,9670
3295,Single-Family Home,29,1564.8,Wood,24.77,59.81,Fire,18370.31,28022.09,228181.225,75,18254
6845,Commercial Building,40,1504.8,Concrete,32.86,23.16,Fire,7073.62,14321.67,42352.65,57,21176
1834,Commercial Building,46,1043.1,Wood,34.99,40.87,Fire,21853.76,25620.82,83871.9,30,41936
1874,Commercial Building,12,441.3,Wood,30.21,46.3,Fire,13636.42,7966.62,54872.15,36,27436
8468,Single-Family Home,36,1093.4,Wood,20.84,52.01,Water Damage,8077.14,9369.27,39705.48,61,7941
9586,Apartment,43,66.6,Wood,54.85,52.78,Water Damage,7176.99,5859.69,85521.84999999999,66,3421
8007,-,15,1787.3,Steel,11.95,60.8,,10261.17,14042.24,55201.1,39,27601
1619,Commercial Building,38,4511.5,Concrete,31.71,51.46,Fire,15792.88,35289.82,151602.25,53,75801
4544,Commercial Building,4,849.1,Wood,36.59,47.34,Water Damage,7923.71,5297.53,27012.33,33,13506
1502,Single-Family Home,48,139.2,Wood,20.3,69.19,Theft,3385.31,5526.55,15872.69,55,3175
4248,Commercial Building,1,8894.7,Concrete,19.26,27.35,Fire,15220.77,20026.93,100003.65,36,50002
6600,Single-Family Home,30,2910.7,Wood,14.28,47.77,Fire,15361.35,35455.37,131612.84,50,26323
3583,-,22,1213.8,Steel,23.18,82.04,,8744.39,7607.84,27255.87,66,13628
3233,Apartment,31,519.0,Wood,38.16,63.31,Fire,12909.03,9633.17,52110.72,67,5211
9916,Single-Family Home,15,1316.1,Wood,15.75,78.85,Fire,14219.81,13876.05,80179.21,72,16036
1513,-,22,1013.1,Wood,27.65,23.33,,6138.54,5714.59,33418.68,50,16709
8977,Apartment,24,276.4,Steel,16.14,12.68,Fire,13780.8,22754.89,74843.67,73,7484
2930,Apartment,46,494.4,Wood,27.74,36.47,Fire,17368.81,13009.37,58871.87,56,5887
1735,-,24,1714.6,Wood,10.01,54.09,,16397.51,17561.27,62407.83,36,31204
9753,Commercial Building,10,3475.7,Wood,18.32,27.02,Fire,18316.79,9774.74,61790.45,66,30895
3971,Single-Family Home,41,388.1,Wood,13.4,37.14,Water Damage,9499.11,5794.78,25110.86,21,5022
9103,Single-Family Home,32,139.4,Wood,14.37,58.43,Fire,12026.72,7244.03,34180.41,42,6836
4906,Apartment,16,511.0,Steel,29.1,84.68,Water Damage,6840.36,12921.03,34301.32,54,3430
9819,Apartment,13,1185.4,Wood,13.96,41.15,Fire,17051.59,8601.29,74573.45,79,7457
4943,Single-Family Home,26,368.2,Wood,16.02,78.33,Fire,15466.39,19563.58,56608.68,26,11322
7480,Commercial Building,34,2530.4,Wood,33.35,18.86,Water Damage,9385.36,10437.92,46177.34,19,23089
7219,Single-Family Home,43,1545.3,Wood,21.84,79.66,Water Damage,10319.41,18943.77,55493.22,49,11099
3986,Single-Family Home,34,901.6,Wood,31.53,71.44,Fire,17315.21,11586.9,51616.03,79,10323
9026,Apartment,32,625.0,Wood,23.12,83.28,Water Damage,7772.85,16185.92,70749.91,43,7075
6709,Commercial Building,17,4612.7,Steel,15.13,85.67,Water Damage,10853.21,19750.99,47938.03,48,23969
5602,Single-Family Home,22,253.3,Wood,18.57,65.22,Theft,2991.22,4385.55,15142.64,58,3029
5844,Single-Family Home,37,839.9,Wood,18.94,39.51,Fire,11484.59,25635.44,57619.42,65,11524
4934,Apartment,32,65.2,Steel,26.35,43.15,Water Damage,8490.18,20513.27,47112.42,40,4711
9224,Commercial Building,31,5133.2,Steel,16.61,6.22,Water Damage,8928.14,20481.53,66822.02,56,33411
5913,Apartment,28,285.6,Concrete,16.83,41.6,Water Damage,4521.38,3240.32,19326.21,57,1933
5388,Apartment,46,185.0,Concrete,17.17,3.57,Fire,18686.03,17112.42,107143.36,67,10714
4212,Commercial Building,19,1646.0,Wood,36.4,67.78,Water Damage,9147.92,10418.18,40378.36,47,20189
1355,Single-Family Home,26,454.2,Wood,10.11,76.58,Fire,14532.82,20913.54,84301.75,56,16860
5512,Commercial Building,34,3285.2,Concrete,29.61,23.86,Water Damage,10334.29,20137.74,59019.92,28,29510
4432,Apartment,26,1879.0,Concrete,60.74,11.36,Fire,18513.6,24106.82,105764.49,73,10576
743,Commercial Building,10,899.9,Wood,11.54,55.52,Water Damage,7302.61,8679.52,32671.87,51,16336
8597,Single-Family Home,25,1050.8,Wood,19.2,55.0,Fire,15349.91,20257.61,54513.98,37,10903
8038,Single-Family Home,25,2510.8,Wood,21.9,87.94,Fire,16131.84,24491.41,72381.99,47,14476
8118,Single-Family Home,22,1481.4,Wood,70.15,75.33,Fire,14810.79,21427.97,59169.76,27,11834
4275,Commercial Building,21,2936.2,Wood,12.62,71.73,Fire,12576.8,13191.15,41944.44,25,20972
4082,Commercial Building,26,90.7,Concrete,29.63,55.83,Theft,2853.89,1786.28,8480.97,77,4240
3633,Apartment,29,362.5,Wood,12.84,78.84,Fire,15050.44,23082.38,98111.35,19,9811
6434,Single-Family Home,44,1810.2,Wood,38.74,77.21,Fire,11754.26,26507.82,186108.95,24,14889
7476,Single-Family Home,25,256.4,Wood,26.35,84.73,Fire,8435.06,9332.12,45108.1,47,9022
1737,Commercial Building,11,725.7,Concrete,12.52,69.29,Fire,13325.75,13115.09,64853.56,68,32427
886,Single-Family Home,50,521.0,Wood,20.65,58.6,Fire,13770.88,22635.61,102448.57,72,20490
2142,Commercial Building,11,4181.9,Concrete,16.6,76.79,Fire,9970.2,6730.64,45112.1,54,22556
1866,Single-Family Home,9,3002.4,Wood,37.12,54.41,Fire,21734.1,29054.8,112708.56,74,22542
9836,-,19,82.3,Wood,71.17,88.98,,4903.01,2347.38,16706.59,68,3341
8798,Commercial Building,15,935.8,Wood,16.93,43.79,Theft,3074.7,4342.15,22129.57,66,11065
2028,Commercial Building,19,2338.2,Concrete,33.51,45.97,Water Damage,9344.31,8661.49,33595.64,61,16798
9423,Apartment,21,1748.3,Steel,17.65,50.65,Fire,18023.27,42597.34,148005.84,45,14801
1936,Commercial Building,32,5656.1,Wood,33.06,75.25,Fire,19341.37,40911.14,177346.71,66,88673
1544,Apartment,43,566.0,Wood,45.93,6.31,Fire,15738.15,19615.98,56757.69,53,5676
8803,Single-Family Home,35,6106.8,Wood,104.58,88.0,Fire,23152.89,39309.98,169898.08,43,33980
8526,Single-Family Home,24,1918.8,Wood,29.68,55.72,Fire,12371.07,13621.88,172610.35,34,13809
8799,Commercial Building,15,1414.1,Steel,30.7,49.72,Water Damage,7670.41,10840.37,34523.79,29,17262
6785,Apartment,23,541.1,Concrete,33.13,56.45,Water Damage,7799.58,6071.37,35805.41,68,3581
3795,Single-Family Home,23,666.2,Wood,33.48,79.9,Water Damage,10953.54,14247.76,48541.52,54,9708
1012,Single-Family Home,2,829.3,Wood,43.26,57.85,Fire,10643.39,20094.06,77428.12,35,15486
8915,Single-Family Home,18,1172.9,Wood,32.45,71.32,Water Damage,10037.08,11153.71,45444.5,46,9089
6077,Commercial Building,48,2378.0,Wood,67.64,84.88,Water Damage,6935.58,6979.78,37013.38,42,18507
1489,Commercial Building,3,2493.9,Concrete,37.97,48.78,Water Damage,9116.39,7778.8,33105.18,70,16553
4088,Single-Family Home,28,1189.7,Wood,20.21,47.91,Fire,17540.36,7216.68,53492.67,21,10699
5356,Apartment,17,866.1,Wood,21.7,54.85,Fire,12575.57,8224.44,45572.98,32,4557
2266,Single-Family Home,45,547.1,Wood,19.38,22.54,Fire,12603.25,29326.68,82577.1,37,16515
6652,Single-Family Home,4,862.4,Wood,25.32,41.93,Fire,22182.59,19596.31,78809.74,78,15762
8670,Single-Family Home,20,335.1,Wood,31.64,44.35,Fire,10355.82,5904.33,29592.73,21,5919
217,-,19,883.1,Wood,38.18,92.77,,15851.88,23935.43,82446.32,38,16489
6019,Apartment,12,94.9,Wood,12.29,31.08,Water Damage,6347.52,3131.44,24556.66,32,2456
1484,Apartment,33,132.9,Steel,38.68,56.95,Water Damage,9702.54,11847.87,38688.85,23,3869
766,Single-Family Home,28,446.2,Wood,13.25,86.1,Water Damage,6995.59,8505.1,37888.58,63,7578
3793,Single-Family Home,28,365.2,Wood,30.76,87.59,Fire,18406.13,13801.97,85049.48,79,17010
3287,Apartment,48,127.3,Wood,111.04,49.27,Water Damage,6644.54,9870.82,41517.58,50,4152
7930,Apartment,36,865.4,Steel,36.61,9.61,Water Damage,8529.42,27308.76,63418.19,21,6342
2102,Commercial Building,22,832.8,Steel,21.86,65.96,Theft,3487.01,5113.56,17939.98,62,8970
6478,Apartment,35,431.9,Wood,116.03,58.96,Water Damage,7527.51,6484.09,22294.14,21,2229
683,Commercial Building,18,1952.1,Steel,27.69,11.07,Water Damage,6147.5,8920.34,37616.27,40,18808
3212,-,3,1999.4,Wood,32.27,62.08,,13124.63,21372.65,69986.78,71,13997
880,Single-Family Home,50,319.1,Wood,12.09,40.44,Fire,15533.12,22206.84,83060.2,51,16612
3026,Commercial Building,46,6962.5,Wood,14.81,43.42,Fire,15983.56,26598.3,105329.05,25,52665
665,Single-Family Home,18,841.7,Wood,39.39,56.13,Water Damage,6829.6,7158.84,40792.73,27,8159
9928,Single-Family Home,4,334.4,Wood,39.14,63.42,Water Damage,8240.69,8381.35,28870.7,34,5774
2652,Commercial Building,28,6672.4,Concrete,19.69,91.49,Fire,19220.88,32202.07,85100.99,30,42550
392,Single-Family Home,45,88.9,Wood,31.08,45.8,Water Damage,5652.73,7706.37,20874.44,30,4175
5717,Apartment,11,398.3,Steel,34.0,32.55,Water Damage,6348.91,5740.4,27436.28,37,2744
7989,Single-Family Home,39,1093.6,Wood,13.15,83.57,Fire,9519.87,9635.62,33232.72,31,6647
2046,Single-Family Home,17,2088.2,Wood,26.69,84.07,Fire,16233.46,8636.08,73124.79,74,14625
9546,Apartment,38,752.6,Concrete,22.07,58.73,Water Damage,9332.02,17328.55,64297.97,30,6430
7317,Single-Family Home,12,1766.7,Wood,35.35,42.34,Fire,17460.39,15012.84,53366.17,69,10673
3080,Commercial Building,40,2842.4,Wood,10.65,40.3,Water Damage,9817.74,8087.99,31119.28,57,15560
8351,Single-Family Home,45,1695.5,Wood,20.26,88.53,Water Damage,8553.44,12489.81,50839.21,52,10168
7998,Single-Family Home,17,633.4,Wood,12.96,38.32,Water Damage,7047.28,4428.06,33381.51,78,6676
4789,Apartment,6,157.8,Wood,22.07,11.87,Water Damage,7602.79,9303.54,27623.12,64,2762
5031,Commercial Building,49,1182.0,Steel,25.74,55.69,Water Damage,9009.77,15712.79,50938.05,59,25469
100,-,30,2052.6,Wood,36.35,59.14,,8200.2,6568.66,26159.11,18,13080
7288,Apartment,50,316.5,Concrete,35.41,94.3,Theft,3396.18,5273.98,15847.39,65,1585
9906,Single-Family Home,25,175.4,Wood,12.2,39.12,Theft,3174.61,1845.61,8798.49,30,1760
8539,Single-Family Home,22,1490.6,Wood,33.58,29.64,Fire,14892.09,10952.19,67658.92,49,13532
3384,Single-Family Home,38,808.6,Wood,36.31,48.96,Water Damage,8283.54,10199.12,42616.17,53,8523
827,Apartment,29,463.1,Wood,33.78,21.68,Water Damage,9137.63,11382.72,31574.49,23,3157
52,Commercial Building,20,332.2,Concrete,20.84,8.72,Water Damage,6157.38,8117.43,21532.87,36,10766
5516,Single-Family Home,48,652.6,Wood,30.74,26.45,Water Damage,8697.62,12606.54,41862.3,54,8372
1817,Single-Family Home,10,1349.1,Wood,34.43,54.59,Fire,16748.48,13065.44,58004.96,57,11601
4832,Single-Family Home,17,1090.0,Wood,28.19,85.63,Fire,17128.2,7242.03,61892.67,23,12379
9412,Single-Family Home,29,753.9,Wood,36.23,90.49,Fire,18878.34,10871.96,67717.12,21,13543
3747,Apartment,26,1013.6,Steel,29.53,81.73,Fire,11060.35,26139.05,71126.18,21,7113
9143,Apartment,49,349.6,Concrete,19.83,45.69,Theft,3172.19,4643.53,18245.46,78,1825
6962,Single-Family Home,27,900.7,Wood,31.41,32.3,Fire,21717.22,12068.67,69854.29,52,13971
5697,Single-Family Home,33,558.7,Wood,32.89,48.65,Water Damage,8807.02,6675.18,32113.08,38,6423
2073,Commercial Building,45,298.7,Wood,23.06,91.18,Water Damage,4646.29,7987.62,30737.82,59,15369
4317,Commercial Building,43,5563.1,Wood,32.41,55.71,Fire,12794.96,16381.12,57895.22,38,28948
3845,Commercial Building,25,986.8,Wood,37.47,40.37,Water Damage,7744.48,11310.86,42384.07,50,21192
2405,-,15,121.2,Wood,111.73,83.57,,7416.6,11453.55,51627.16,34,5163
2300,Commercial Building,50,6409.7,Concrete,10.91,53.1,Water Damage,8911.66,20577.67,72292.76,66,36146
9274,Single-Family Home,50,1451.0,Wood,21.78,55.8,Fire,11644.72,13695.21,69740.56,27,13948
808,Single-Family Home,31,3305.6,Wood,33.42,36.48,Fire,15548.16,28600.46,86222.68,18,17245
9624,Single-Family Home,37,2699.1,Wood,22.71,87.84,Fire,14315.63,32428.53,91022.71,37,18205
8030,Single-Family Home,33,2506.5,Wood,37.85,40.43,Fire,15362.38,21514.58,79874.62,61,15975
6539,Apartment,36,381.2,Wood,37.2,49.48,Water Damage,7540.4,7772.35,26463.18,35,2646
5025,Commercial Building,25,281.4,Wood,23.87,43.73,Fire,12850.1,6459.81,30506.35,76,15253
9289,Single-Family Home,43,661.8,Wood,13.2,59.81,Fire,11961.79,8436.92,31487.79,54,6298
8254,-,2,5697.6,Wood,22.18,50.96,,21022.32,38155.26,152354.03,58,30471
8999,Apartment,40,321.9,Wood,23.81,58.56,Water Damage,11397.0,21106.61,164374.025,47,6575
9716,Commercial Building,6,4048.4,Concrete,30.17,34.99,Water Damage,10574.42,8279.39,50869.83,44,25435
8462,Apartment,1,678.9,Wood,21.16,62.06,Water Damage,7701.94,4896.27,34266.93,76,3427
3688,Apartment,3,771.5,Steel,20.7,93.22,Water Damage,10034.92,27115.28,76962.27,80,7696
2272,Commercial Building,19,1295.7,Wood,34.65,66.87,Water Damage,7166.85,8627.48,42078.78,56,21039
170,Single-Family Home,42,695.1,Wood,34.9,68.85,Theft,3906.37,4060.81,18601.09,32,3720
6054,Single-Family Home,8,278.0,Wood,36.46,54.81,Theft,2211.24,1168.65,8747.97,55,1750
8395,Commercial Building,19,2533.0,Wood,15.51,41.57,Water Damage,7537.99,7621.1,26493.98,55,13247
5342,Commercial Building,3,3232.4,Wood,12.6,51.53,Fire,11367.14,6533.67,35613.45,66,17807
758,Single-Family Home,24,144.1,Wood,27.02,55.18,Water Damage,4465.58,5813.75,26498.48,80,5300
6524,Single-Family Home,-37,309.2,Wood,59.86,46.07,Fire,13524.71,14093.94,61312.15,37,12262
5860,Apartment,34,2408.0,Concrete,12.3,92.12,Fire,13658.96,37204.45,141000.2,33,14100
8286,Single-Family Home,34,254.7,Wood,110.96,77.34,Fire,16481.29,31214.35,82228.18,35,16446
7742,Single-Family Home,7,2363.0,Wood,21.97,71.63,Fire,13668.76,14620.69,75359.87,76,15072
9297,Single-Family Home,50,316.3,Wood,11.45,52.84,Fire,20828.77,22004.19,67368.68,69,13474
7893,Commercial Building,17,1670.7,Concrete,13.77,59.5,Water Damage,9553.67,10952.15,30795.77,49,15398
6278,Commercial Building,20,462.8,Wood,26.68,82.36,Water Damage,8647.65,12927.24,50561.86,26,25281
8261,Single-Family Home,18,1286.1,Wood,24.13,70.53,Fire,12877.29,5717.81,39585.11,25,7917
8211,Apartment,33,55.9,Wood,114.08,77.66,Water Damage,7224.06,10920.92,41882.13,50,4188
2445,-,23,849.4,Wood,55.7,42.51,,10423.59,12630.21,35723.08,58,17862
687,Commercial Building,44,5186.8,Steel,38.72,25.03,Fire,9869.3,25666.41,68662.58,35,34331
927,Single-Family Home,38,1401.0,Wood,65.14,65.17,Fire,10273.38,12856.31,44037.31,71,8807
9361,Single-Family Home,36,123.7,Wood,19.44,69.86,Water Damage,8701.34,13858.8,40582.26,44,8116
9442,Apartment,14,421.2,Wood,21.47,67.22,Water Damage,5616.58,2539.82,24177.48,55,2418
2938,Apartment,4,137.8,Wood,11.24,89.51,Water Damage,8015.11,9357.44,50844.62,23,5084
9479,Commercial Building,37,832.9,Steel,36.97,65.31,Water Damage,8705.47,25445.15,90044.13,30,45022
2695,Single-Family Home,36,1967.2,Wood,23.01,88.08,Water Damage,9810.97,15208.77,60224.44,22,12045
8589,Apartment,20,200.5,Concrete,22.78,89.31,Fire,12404.56,12457.66,64732.27,80,6473
3781,Single-Family Home,40,2577.0,Wood,31.65,61.06,Fire,16169.82,36070.32,78810.97,72,15762
8206,Single-Family Home,14,1987.5,Wood,18.02,91.31,Fire,13469.8,10269.33,68152.51,29,13631
1608,Apartment,8,117.3,Wood,16.11,55.34,Water Damage,8478.67,8335.27,49248.21,58,4925
7140,Commercial Building,20,4116.1,Wood,39.81,60.14,Fire,19677.88,23367.98,99491.81,65,49746
463,Single-Family Home,1,360.6,Wood,12.21,0.45,Fire,15224.9,14115.72,54738.41,25,10948
8222,Commercial Building,18,5311.5,Concrete,17.66,32.06,Water Damage,10406.55,15229.88,64599.87,59,32300
5857,Apartment,19,542.6,Concrete,28.44,37.83,Water Damage,7076.33,10725.76,48221.85,21,4822
7997,Commercial Building,10,1563.3,Concrete,10.95,80.09,Water Damage,8581.97,12059.85,36711.84,57,18356
6484,Single-Family Home,26,116.1,Wood,14.77,91.4,Fire,12043.61,9344.73,32664.4,58,6533
817,Commercial Building,38,2881.3,Concrete,23.68,18.69,Water Damage,6073.64,13140.62,57368.51,78,28684
7469,Commercial Building,7,98.5,Wood,26.4,92.53,Theft,2135.29,1099.87,6668.08,48,3334
7465,Apartment,24,145.0,Steel,20.03,14.29,Fire,16457.62,28558.12,77525.28,66,7753
1474,Single-Family Home,20,2836.2,Wood,19.55,45.52,Fire,18437.82,17165.64,89977.43,19,17995
7698,Commercial Building,32,7070.9,Steel,28.31,4.41,Water Damage,8273.57,25775.54,82484.75,57,41242
6565,Single-Family Home,3,2595.8,Wood,24.59,78.12,Fire,16788.64,15419.51,94401.1,50,18880
5134,Commercial Building,38,318.6,Wood,29.85,94.48,Water Damage,6398.41,7062.22,34790.23,65,17395
